prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
fajr,2019-05-01,03:20,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.47; MSAS at inflection=18.43; depression=19.36°; smoothing=5-pt median; dark rows=516
isha,2019-05-01,20:22,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.33; MSAS at inflection=16.52; depression=13.24°; smoothing=5-pt median; dark rows=981
isha,2019-05-02,21:05,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.76; MSAS at inflection=17.57; depression=19.47°; smoothing=5-pt median; dark rows=963
fajr,2019-05-03,03:34,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.76; MSAS at inflection=18.40; depression=16.86°; smoothing=5-pt median; dark rows=963
isha,2019-05-03,20:32,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.57; MSAS at inflection=18.26; depression=14.36°; smoothing=5-pt median; dark rows=969
fajr,2019-05-04,04:23,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.57; MSAS at inflection=16.88; depression=8.88°; smoothing=5-pt median; dark rows=969
isha,2019-05-05,20:17,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.55; MSAS at inflection=17.92; depression=11.58°; smoothing=5-pt median; dark rows=950
fajr,2019-05-06,04:20,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.55; MSAS at inflection=16.93; depression=8.93°; smoothing=5-pt median; dark rows=950
fajr,2019-05-07,04:07,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.32; MSAS at inflection=17.86; depression=10.72°; smoothing=5-pt median; dark rows=946
fajr,2019-05-09,03:45,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.48; MSAS at inflection=18.27; depression=13.74°; smoothing=5-pt median; dark rows=934
fajr,2019-05-11,03:44,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.50; MSAS at inflection=18.49; depression=13.48°; smoothing=5-pt median; dark rows=921
fajr,2019-05-12,03:59,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.38; MSAS at inflection=18.10; depression=11.03°; smoothing=5-pt median; dark rows=924
isha,2019-05-12,20:05,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.44; MSAS at inflection=16.32; depression=8.36°; smoothing=5-pt median; dark rows=918
isha,2019-05-13,20:09,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.26; MSAS at inflection=16.53; depression=8.71°; smoothing=5-pt median; dark rows=913
isha,2019-05-14,20:07,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.16; MSAS at inflection=16.03; depression=8.27°; smoothing=5-pt median; dark rows=908
fajr,2019-05-15,04:00,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.16; MSAS at inflection=17.77; depression=10.23°; smoothing=5-pt median; dark rows=908
isha,2019-05-19,20:23,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.04; MSAS at inflection=16.88; depression=9.95°; smoothing=5-pt median; dark rows=887
fajr,2019-05-20,03:54,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.04; MSAS at inflection=17.55; depression=10.31°; smoothing=5-pt median; dark rows=887
fajr,2019-05-22,03:58,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.16; MSAS at inflection=17.11; depression=9.42°; smoothing=5-pt median; dark rows=876
isha,2019-05-22,20:31,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.15; MSAS at inflection=17.58; depression=10.63°; smoothing=5-pt median; dark rows=877
fajr,2019-05-23,02:52,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.15; MSAS at inflection=17.88; depression=18.40°; smoothing=5-pt median; dark rows=877
fajr,2019-05-24,03:23,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.65; MSAS at inflection=16.57; depression=14.21°; smoothing=5-pt median; dark rows=867
isha,2019-05-24,20:23,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.50; MSAS at inflection=16.87; depression=9.08°; smoothing=5-pt median; dark rows=871
fajr,2019-05-25,02:25,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.50; MSAS at inflection=18.50; depression=21.24°; smoothing=5-pt median; dark rows=871
isha,2019-05-25,20:25,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.57; MSAS at inflection=17.05; depression=9.25°; smoothing=5-pt median; dark rows=867
isha,2019-05-26,20:21,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.62; MSAS at inflection=16.53; depression=8.50°; smoothing=5-pt median; dark rows=861
fajr,2019-05-28,03:43,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.42; MSAS at inflection=17.66; depression=10.91°; smoothing=5-pt median; dark rows=859
isha,2019-05-28,20:22,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.54; MSAS at inflection=16.30; depression=8.40°; smoothing=5-pt median; dark rows=852
fajr,2019-05-29,04:01,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.54; MSAS at inflection=16.09; depression=8.11°; smoothing=5-pt median; dark rows=852
isha,2019-05-29,20:31,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.64; MSAS at inflection=17.20; depression=9.51°; smoothing=5-pt median; dark rows=850
fajr,2019-05-30,03:48,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.64; MSAS at inflection=17.67; depression=10.02°; smoothing=5-pt median; dark rows=850
isha,2019-05-30,20:25,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.54; MSAS at inflection=16.47; depression=8.50°; smoothing=5-pt median; dark rows=847
fajr,2019-05-31,03:58,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.54; MSAS at inflection=16.41; depression=8.50°; smoothing=5-pt median; dark rows=847
fajr,2019-05-02,04:21,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.52; MSAS at inflection=19.47; depression=11.85°; smoothing=5-pt median; dark rows=500
isha,2019-05-03,20:16,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.63; MSAS at inflection=19.26; depression=11.76°; smoothing=5-pt median; dark rows=486
isha,2019-05-05,20:41,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.36; MSAS at inflection=19.81; depression=15.55°; smoothing=5-pt median; dark rows=494
fajr,2019-05-06,03:52,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.36; MSAS at inflection=20.30; depression=15.71°; smoothing=5-pt median; dark rows=494
fajr,2019-05-07,03:14,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.44; MSAS at inflection=20.53; depression=21.10°; smoothing=5-pt median; dark rows=494
isha,2019-05-07,21:11,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.14; MSAS at inflection=19.17; depression=19.69°; smoothing=5-pt median; dark rows=301
fajr,2019-05-08,03:07,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.14; MSAS at inflection=20.16; depression=21.93°; smoothing=5-pt median; dark rows=301
fajr,2019-05-10,20:54,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.33; MSAS at inflection=19.41; depression=16.56°; smoothing=5-pt median; dark rows=64
isha,2019-05-13,20:30,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=17.82; MSAS at inflection=17.45; depression=12.14°; smoothing=5-pt median; dark rows=36
fajr,2019-05-13,21:16,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=17.82; MSAS at inflection=17.88; depression=19.17°; smoothing=5-pt median; dark rows=36
isha,2019-05-20,21:22,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.77; MSAS at inflection=18.87; depression=18.61°; smoothing=5-pt median; dark rows=96
isha,2019-05-23,20:38,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.77; MSAS at inflection=19.01; depression=11.71°; smoothing=5-pt median; dark rows=337
fajr,2019-05-28,02:51,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.62; MSAS at inflection=20.41; depression=20.37°; smoothing=5-pt median; dark rows=310
isha,2019-05-28,20:46,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.60; MSAS at inflection=19.43; depression=12.21°; smoothing=5-pt median; dark rows=333
fajr,2019-05-29,04:03,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.60; MSAS at inflection=18.20; depression=10.30°; smoothing=5-pt median; dark rows=333
isha,2019-05-30,20:44,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.54; MSAS at inflection=19.16; depression=11.71°; smoothing=5-pt median; dark rows=387
isha,2019-05-08,21:15,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.34; MSAS at inflection=20.57; depression=21.01°; smoothing=5-pt median; dark rows=478
fajr,2019-05-09,03:36,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.34; MSAS at inflection=20.82; depression=13.85°; smoothing=5-pt median; dark rows=478
isha,2019-05-09,21:05,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.64; MSAS at inflection=20.55; depression=19.49°; smoothing=5-pt median; dark rows=477
fajr,2019-05-11,03:20,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.27; MSAS at inflection=21.22; depression=15.75°; smoothing=5-pt median; dark rows=474
fajr,2019-05-12,02:45,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.73; MSAS at inflection=21.30; depression=20.32°; smoothing=5-pt median; dark rows=471
fajr,2019-05-13,03:29,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.49; MSAS at inflection=20.92; depression=14.01°; smoothing=5-pt median; dark rows=93
isha,2019-05-13,20:52,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.90; MSAS at inflection=18.67; depression=16.93°; smoothing=5-pt median; dark rows=459
fajr,2019-05-22,03:06,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.83; MSAS at inflection=19.27; depression=15.75°; smoothing=5-pt median; dark rows=450
isha,2019-05-26,20:49,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.60; MSAS at inflection=21.16; depression=14.18°; smoothing=5-pt median; dark rows=438
isha,2019-05-29,21:08,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.60; MSAS at inflection=21.58; depression=16.31°; smoothing=5-pt median; dark rows=431
isha,2019-05-01,19:58,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.35; MSAS at inflection=19.24; depression=11.46°; smoothing=5-pt median; dark rows=301
fajr,2019-05-02,04:39,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.35; MSAS at inflection=19.65; depression=11.77°; smoothing=5-pt median; dark rows=301
isha,2019-05-03,20:00,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.32; MSAS at inflection=19.20; depression=11.47°; smoothing=5-pt median; dark rows=295
fajr,2019-05-04,04:27,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.32; MSAS at inflection=20.21; depression=13.63°; smoothing=5-pt median; dark rows=295
isha,2019-05-04,20:16,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.14; MSAS at inflection=19.99; depression=14.41°; smoothing=5-pt median; dark rows=322
fajr,2019-05-06,04:18,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.29; MSAS at inflection=20.33; depression=14.99°; smoothing=5-pt median; dark rows=299
fajr,2019-05-07,04:29,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.38; MSAS at inflection=20.10; depression=12.70°; smoothing=5-pt median; dark rows=285
isha,2019-05-08,20:04,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.20; MSAS at inflection=18.57; depression=11.56°; smoothing=5-pt median; dark rows=309
fajr,2019-05-09,04:35,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.20; MSAS at inflection=19.33; depression=11.28°; smoothing=5-pt median; dark rows=309
fajr,2019-05-10,04:56,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.62; MSAS at inflection=15.32; depression=7.11°; smoothing=5-pt median; dark rows=296
isha,2019-05-10,19:59,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.06; MSAS at inflection=18.42; depression=10.21°; smoothing=5-pt median; dark rows=280
isha,2019-05-11,19:39,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.90; MSAS at inflection=16.28; depression=6.22°; smoothing=5-pt median; dark rows=300
fajr,2019-05-12,04:48,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.90; MSAS at inflection=16.74; depression=8.36°; smoothing=5-pt median; dark rows=300
isha,2019-05-12,21:08,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.85; MSAS at inflection=17.96; depression=21.96°; smoothing=5-pt median; dark rows=79
fajr,2019-05-13,04:28,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.85; MSAS at inflection=19.79; depression=11.87°; smoothing=5-pt median; dark rows=79
fajr,2019-05-14,04:46,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.70; MSAS at inflection=17.39; depression=8.38°; smoothing=5-pt median; dark rows=75
isha,2019-05-14,19:53,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.91; MSAS at inflection=16.41; depression=8.51°; smoothing=5-pt median; dark rows=70
isha,2019-05-17,19:58,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.72; MSAS at inflection=17.30; depression=8.98°; smoothing=5-pt median; dark rows=328
fajr,2019-05-18,04:46,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.72; MSAS at inflection=16.31; depression=7.74°; smoothing=5-pt median; dark rows=328
isha,2019-05-18,19:55,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.57; MSAS at inflection=16.45; depression=8.25°; smoothing=5-pt median; dark rows=330
fajr,2019-05-19,03:43,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.57; MSAS at inflection=17.76; depression=18.66°; smoothing=5-pt median; dark rows=330
isha,2019-05-20,19:56,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.92; MSAS at inflection=16.78; depression=8.27°; smoothing=5-pt median; dark rows=280
isha,2019-05-21,19:59,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.84; MSAS at inflection=16.90; depression=8.59°; smoothing=5-pt median; dark rows=372
fajr,2019-05-22,04:22,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.84; MSAS at inflection=18.72; depression=11.67°; smoothing=5-pt median; dark rows=372
isha,2019-05-22,20:04,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.93; MSAS at inflection=17.84; depression=9.38°; smoothing=5-pt median; dark rows=299
isha,2019-05-23,20:42,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.15; MSAS at inflection=20.14; depression=15.89°; smoothing=5-pt median; dark rows=441
isha,2019-05-24,20:17,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.18; MSAS at inflection=19.25; depression=11.47°; smoothing=5-pt median; dark rows=459
fajr,2019-05-26,03:51,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.29; MSAS at inflection=19.99; depression=16.46°; smoothing=5-pt median; dark rows=467
