prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2023-02-16,21:20,-3,-34.6037,-58.3816,25.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AHO (Almendra HackLab, Buenos Aires, Argentina); photometric inflection method; night median MSAS=17.62; MSAS at inflection=17.10; depression=18.71°; smoothing=5-pt median; dark rows=1098"
isha,2023-02-01,19:39,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.81; MSAS at inflection=16.91; depression=20.63°; smoothing=5-pt median; dark rows=1376"
isha,2023-02-07,19:15,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.15; MSAS at inflection=19.32; depression=14.46°; smoothing=5-pt median; dark rows=1365"
fajr,2023-02-08,06:23,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.15; MSAS at inflection=16.43; depression=8.67°; smoothing=5-pt median; dark rows=1365"
isha,2023-02-08,19:40,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.96; MSAS at inflection=19.06; depression=20.13°; smoothing=5-pt median; dark rows=1363"
fajr,2023-02-09,05:39,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.96; MSAS at inflection=18.30; depression=18.65°; smoothing=5-pt median; dark rows=1363"
isha,2023-02-09,19:12,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.85; MSAS at inflection=18.96; depression=13.52°; smoothing=5-pt median; dark rows=1361"
fajr,2023-02-12,06:20,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.05; MSAS at inflection=17.48; depression=8.91°; smoothing=5-pt median; dark rows=1356"
isha,2023-02-12,19:29,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.83; MSAS at inflection=19.08; depression=17.07°; smoothing=5-pt median; dark rows=1354"
isha,2023-02-13,19:21,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.57; MSAS at inflection=18.71; depression=15.24°; smoothing=5-pt median; dark rows=1352"
fajr,2023-02-14,06:10,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.57; MSAS at inflection=18.97; depression=11.06°; smoothing=5-pt median; dark rows=1352"
isha,2023-02-15,19:12,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.37; MSAS at inflection=19.08; depression=12.83°; smoothing=5-pt median; dark rows=1321"
fajr,2023-02-16,06:14,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.37; MSAS at inflection=17.79; depression=9.89°; smoothing=5-pt median; dark rows=1321"
fajr,2023-02-19,06:05,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.33; MSAS at inflection=18.68; depression=11.42°; smoothing=5-pt median; dark rows=1341"
isha,2023-02-20,19:42,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.94; MSAS at inflection=19.34; depression=19.20°; smoothing=5-pt median; dark rows=1336"
fajr,2023-02-21,05:20,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.94; MSAS at inflection=19.96; depression=21.47°; smoothing=5-pt median; dark rows=1336"
