prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2020-02-03,19:14,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.03; MSAS at inflection=17.25; depression=19.41°; smoothing=5-pt median; dark rows=283
fajr,2020-02-04,05:56,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.03; MSAS at inflection=18.14; depression=16.51°; smoothing=5-pt median; dark rows=283
isha,2020-02-04,18:15,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.99; MSAS at inflection=15.84; depression=8.16°; smoothing=5-pt median; dark rows=279
fajr,2020-02-05,06:38,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.99; MSAS at inflection=16.47; depression=8.36°; smoothing=5-pt median; dark rows=279
fajr,2020-02-06,06:42,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.64; MSAS at inflection=15.53; depression=7.47°; smoothing=5-pt median; dark rows=283
isha,2020-02-13,18:26,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.92; MSAS at inflection=16.16; depression=8.22°; smoothing=5-pt median; dark rows=1385
fajr,2020-02-18,06:22,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.33; MSAS at inflection=16.87; depression=8.72°; smoothing=5-pt median; dark rows=1366
isha,2020-02-18,19:37,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.29; MSAS at inflection=17.57; depression=20.62°; smoothing=5-pt median; dark rows=1361
fajr,2020-02-19,06:19,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.29; MSAS at inflection=16.98; depression=8.95°; smoothing=5-pt median; dark rows=1361
isha,2020-02-19,18:49,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.30; MSAS at inflection=17.71; depression=11.27°; smoothing=5-pt median; dark rows=1354
fajr,2020-02-20,06:20,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.30; MSAS at inflection=16.61; depression=8.54°; smoothing=5-pt median; dark rows=1354
isha,2020-02-21,18:36,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.35; MSAS at inflection=16.36; depression=8.38°; smoothing=5-pt median; dark rows=1346
fajr,2020-02-22,06:21,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.35; MSAS at inflection=16.06; depression=7.88°; smoothing=5-pt median; dark rows=1346
isha,2020-02-22,18:39,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.34; MSAS at inflection=16.72; depression=8.83°; smoothing=5-pt median; dark rows=1344
fajr,2020-02-23,06:17,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.34; MSAS at inflection=16.49; depression=8.40°; smoothing=5-pt median; dark rows=1344
isha,2020-02-23,18:51,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.37; MSAS at inflection=17.72; depression=10.85°; smoothing=5-pt median; dark rows=1343
fajr,2020-02-25,05:05,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.08; MSAS at inflection=17.65; depression=21.52°; smoothing=5-pt median; dark rows=1331
isha,2020-02-25,19:15,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.29; MSAS at inflection=17.58; depression=15.05°; smoothing=5-pt median; dark rows=1324
fajr,2020-02-26,05:59,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.29; MSAS at inflection=17.96; depression=10.95°; smoothing=5-pt median; dark rows=1324
isha,2020-02-26,18:39,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.37; MSAS at inflection=16.16; depression=8.03°; smoothing=5-pt median; dark rows=1321
fajr,2020-02-27,06:15,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.37; MSAS at inflection=15.95; depression=7.63°; smoothing=5-pt median; dark rows=1321
isha,2020-02-27,18:41,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.90; MSAS at inflection=15.61; depression=8.06°; smoothing=5-pt median; dark rows=1306
fajr,2020-02-29,05:54,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.69; MSAS at inflection=17.23; depression=11.18°; smoothing=5-pt median; dark rows=1300
fajr,2020-02-02,06:26,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.71; MSAS at inflection=19.47; depression=11.95°; smoothing=5-pt median; dark rows=668
fajr,2020-02-03,06:33,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.95; MSAS at inflection=18.40; depression=10.41°; smoothing=5-pt median; dark rows=694
fajr,2020-02-05,05:59,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.81; MSAS at inflection=20.71; depression=16.71°; smoothing=5-pt median; dark rows=717
isha,2020-02-05,18:36,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.20; MSAS at inflection=17.25; depression=9.97°; smoothing=5-pt median; dark rows=660
fajr,2020-02-06,06:24,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.20; MSAS at inflection=19.33; depression=11.71°; smoothing=5-pt median; dark rows=660
isha,2020-02-13,18:41,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.18; MSAS at inflection=17.17; depression=9.41°; smoothing=5-pt median; dark rows=699
isha,2020-02-14,18:59,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.03; MSAS at inflection=19.61; depression=12.65°; smoothing=5-pt median; dark rows=697
isha,2020-02-20,19:01,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.50; MSAS at inflection=19.28; depression=12.01°; smoothing=5-pt median; dark rows=675
isha,2020-02-21,19:04,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.52; MSAS at inflection=19.47; depression=12.32°; smoothing=5-pt median; dark rows=683
isha,2020-02-23,19:09,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.69; MSAS at inflection=19.78; depression=12.94°; smoothing=5-pt median; dark rows=674
isha,2020-02-25,18:56,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.14; MSAS at inflection=17.76; depression=9.95°; smoothing=5-pt median; dark rows=671
fajr,2020-02-26,06:06,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.14; MSAS at inflection=17.76; depression=10.99°; smoothing=5-pt median; dark rows=671
fajr,2020-02-27,05:53,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.60; MSAS at inflection=20.24; depression=13.17°; smoothing=5-pt median; dark rows=671
fajr,2020-02-28,06:05,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.77; MSAS at inflection=18.20; depression=10.62°; smoothing=5-pt median; dark rows=666
isha,2020-02-02,18:49,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.31; MSAS at inflection=17.88; depression=16.65°; smoothing=5-pt median; dark rows=721
fajr,2020-02-03,06:04,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.31; MSAS at inflection=20.85; depression=13.18°; smoothing=5-pt median; dark rows=721
fajr,2020-02-04,06:11,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.08; MSAS at inflection=19.64; depression=11.71°; smoothing=5-pt median; dark rows=715
fajr,2020-02-05,06:19,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.19; MSAS at inflection=18.42; depression=10.01°; smoothing=5-pt median; dark rows=140
fajr,2020-02-06,06:10,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=18.55; MSAS at inflection=19.88; depression=11.52°; smoothing=5-pt median; dark rows=144
isha,2020-02-10,18:12,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=17.85; MSAS at inflection=15.84; depression=8.17°; smoothing=5-pt median; dark rows=689
fajr,2020-02-11,06:25,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=17.85; MSAS at inflection=15.59; depression=7.65°; smoothing=5-pt median; dark rows=689
fajr,2020-02-12,05:33,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=17.75; MSAS at inflection=17.83; depression=17.39°; smoothing=5-pt median; dark rows=704
isha,2020-02-12,18:24,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=18.52; MSAS at inflection=18.68; depression=9.95°; smoothing=5-pt median; dark rows=701
fajr,2020-02-13,05:48,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=18.52; MSAS at inflection=18.00; depression=14.36°; smoothing=5-pt median; dark rows=701
isha,2020-02-13,18:37,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.28; MSAS at inflection=19.89; depression=12.27°; smoothing=5-pt median; dark rows=689
isha,2020-02-14,18:41,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.95; MSAS at inflection=20.34; depression=12.79°; smoothing=5-pt median; dark rows=687
fajr,2020-02-15,05:45,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=20.95; MSAS at inflection=19.72; depression=14.39°; smoothing=5-pt median; dark rows=687
fajr,2020-02-17,05:33,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.37; MSAS at inflection=20.93; depression=16.36°; smoothing=5-pt median; dark rows=688
isha,2020-02-17,18:42,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.64; MSAS at inflection=20.21; depression=12.32°; smoothing=5-pt median; dark rows=679
fajr,2020-02-18,05:09,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.64; MSAS at inflection=21.71; depression=20.56°; smoothing=5-pt median; dark rows=679
fajr,2020-02-19,05:50,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.65; MSAS at inflection=20.64; depression=12.62°; smoothing=5-pt median; dark rows=136
