source,year,id,utc_datetime,lat,lng,elevation_m,solar_depression_deg,twilight_type,sqm_reading,limiting_mag,cloud_cover,country
globe_at_night,2006,1437,2006-03-22T12:00:00Z,32.312,-111.25,651.0,18.8778,fajr,,6,clear,United States - Arizona
globe_at_night,2006,186,2006-03-22T12:00:00Z,47.7114,-104.156,591.57,10.0987,fajr,,4,clear,United States - Montana
globe_at_night,2006,1391,2006-03-22T12:00:00Z,41.0511,-110.866,2348.32,16.3738,fajr,,2,clear,United States - Wyoming
globe_at_night,2006,983,2006-03-22T12:00:00Z,32.18,-110.806,823.64,18.5424,fajr,,5,1/4 of sky,United States - Arizona
globe_at_night,2006,259,2006-03-22T12:00:00Z,32.22,-110.907,769.94,18.6165,fajr,,5,clear,United States - Arizona
globe_at_night,2006,992,2006-03-22T13:00:00Z,33.624,-112.02,435.16,6.8834,fajr,,4,clear,United States - Arizona
globe_at_night,2006,213,2006-03-22T13:00:00Z,37.263,-121.897,54.33,14.285,fajr,,1,over 1/2 of sky,United States - California
globe_at_night,2006,206,2006-03-22T13:00:00Z,32.236,-111.014,734.38,6.1656,fajr,,5,clear,United States - Arizona
globe_at_night,2006,244,2006-03-22T13:00:00Z,40.688,-112.044,1348.1,6.1799,fajr,,3,clear,United States - Utah
globe_at_night,2006,202,2006-03-22T13:00:00Z,34.0311,-117.66,254.36,11.4819,fajr,,1,1/4 of sky,United States - California
globe_at_night,2006,201,2006-03-22T13:00:00Z,32.217,-110.938,747.22,6.1031,fajr,,4,clear,United States - Arizona
globe_at_night,2006,601,2006-03-22T13:00:00Z,32.243,-111.227,692.08,6.3446,fajr,,6,clear,United States - Arizona
globe_at_night,2006,1052,2006-03-22T13:00:00Z,32.284,-110.888,770.12,6.0555,fajr,,5,clear,United States - Arizona
globe_at_night,2006,151,2006-03-22T13:00:00Z,33.66,-112.188,388.39,7.0192,fajr,,3,clear,United States - Arizona
globe_at_night,2006,233,2006-03-22T13:00:00Z,31.8908,-110.949,872.54,6.1391,fajr,,6,clear,United States - Arizona
globe_at_night,2006,253,2006-03-22T13:00:00Z,32.239,-110.958,737.76,6.1182,fajr,,4,clear,United States - Arizona
globe_at_night,2006,438,2006-03-22T13:00:00Z,32.2536,-110.946,736.01,6.1069,fajr,,5,clear,United States - Arizona
globe_at_night,2006,130,2006-03-22T13:00:00Z,33.35,-111.5,506.06,6.4769,fajr,,4,clear,United States - Arizona
globe_at_night,2006,110,2006-03-22T13:00:00Z,32.301,-111.074,709.87,6.2108,fajr,,5,clear,United States - Arizona
globe_at_night,2006,114,2006-03-22T13:00:00Z,36.5503,-121.928,20.04,14.4576,fajr,,2,1/2 of sky,United States - California
globe_at_night,2006,113,2006-03-22T13:00:00Z,41.72,-112.16,1317.61,6.1522,fajr,,4,clear,United States - Utah
globe_at_night,2006,184,2006-03-22T20:00:00Z,51.967,-0.77336,124.26,15.874,isha,,3,1/4 of sky,United Kingdom
globe_at_night,2006,187,2006-03-22T20:00:00Z,51.5667,0.25,19.28,16.6137,isha,,1,1/2 of sky,United Kingdom
globe_at_night,2006,57,2006-03-22T21:00:00Z,53.912,-8.032,44.47,19.1705,isha,,2,over 1/2 of sky,Ireland
globe_at_night,2006,21,2006-03-23T00:00:00Z,65.0411,25.4489,11.66,21.8545,fajr,,4,clear,Finland
globe_at_night,2006,506,2006-03-23T09:00:00Z,-37.8103,145.208,115.36,7.3797,isha,,4,clear,Australia
globe_at_night,2006,434,2006-03-23T12:00:00Z,32.42,-111.001,843.43,18.3616,fajr,,7,clear,United States - Arizona
globe_at_night,2006,312,2006-03-23T12:00:00Z,39.9667,-105.267,1813.28,12.1784,fajr,,4,clear,United States - Colorado
globe_at_night,2006,317,2006-03-23T12:00:00Z,39.978,-105.277,1866.55,12.1835,fajr,,3,clear,United States - Colorado
globe_at_night,2006,327,2006-03-23T12:00:00Z,54.0,-117.903,1118.8,15.9437,fajr,,4,clear,Canada
globe_at_night,2006,318,2006-03-23T12:00:00Z,39.9775,-105.275,1860.6,12.1821,fajr,,4,clear,United States - Colorado
globe_at_night,2006,314,2006-03-23T12:00:00Z,32.219,-110.933,751.36,18.3526,fajr,,4,clear,United States - Arizona
globe_at_night,2006,309,2006-03-23T12:00:00Z,39.056,-108.587,1409.24,14.8782,fajr,,5,clear,United States - Colorado
globe_at_night,2006,349,2006-03-23T12:00:00Z,33.585,-112.14,377.86,19.0045,fajr,,4,clear,United States - Arizona
globe_at_night,2006,500,2006-03-23T12:00:00Z,39.6834,-104.801,1677.61,11.8854,fajr,,6,clear,United States - Colorado
globe_at_night,2006,1906,2006-03-23T12:15:00Z,33.9503,-118.146,35.75,20.7123,fajr,,3,1/4 of sky,United States - California
globe_at_night,2006,2257,2006-03-23T12:20:00Z,37.772,-122.467,75.4,21.9023,fajr,,4,clear,United States - California
globe_at_night,2006,1914,2006-03-23T12:30:00Z,33.3694,-117.647,-71.49,17.4374,fajr,,5,clear,United States - California
globe_at_night,2006,2268,2006-03-23T12:45:00Z,37.77,-122.505,26.5,17.2162,fajr,,4,1/4 of sky,United States - California
globe_at_night,2006,337,2006-03-23T13:00:00Z,34.1158,-117.172,431.78,10.7816,fajr,,3,clear,United States - California
globe_at_night,2006,346,2006-03-23T13:00:00Z,39.4083,-119.824,1712.26,11.9444,fajr,,4,1/4 of sky,United States - Nevada
globe_at_night,2006,994,2006-03-23T13:00:00Z,33.624,-112.02,435.16,6.6005,fajr,,3,1/4 of sky,United States - Arizona
globe_at_night,2006,3850,2006-03-23T13:00:00Z,33.375,-117.647,-62.68,11.2857,fajr,,4,1/4 of sky,United States - California
globe_at_night,2006,322,2006-03-23T13:00:00Z,33.567,-112.188,356.94,6.7455,fajr,,4,1/4 of sky,United States - Arizona
globe_at_night,2006,222,2006-03-23T21:00:00Z,61.1312,8.594,469.38,21.1928,isha,,4,clear,Norway
globe_at_night,2006,132,2006-03-23T23:00:00Z,71.08,25.34,90.92,17.4379,fajr,,6,clear,Norway
globe_at_night,2006,193,2006-03-23T23:00:00Z,68.3,34.5667,203.97,19.3469,fajr,,4,clear,Russia
globe_at_night,2006,340,2006-03-24T08:00:00Z,-36.2757,174.791,60.71,19.3949,isha,,5,clear,New Zealand
globe_at_night,2006,3524,2006-03-24T11:55:00Z,32.395,-111.021,792.3,19.121,fajr,,4,clear,United States - Arizona
globe_at_night,2006,532,2006-03-24T12:00:00Z,40.1333,-105.15,1541.9,11.7387,fajr,,3,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1024,2006-03-24T12:00:00Z,40.0662,-105.016,1549.27,11.6525,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,995,2006-03-24T12:00:00Z,33.624,-112.02,435.16,18.6039,fajr,,4,clear,United States - Arizona
globe_at_night,2006,570,2006-03-24T12:00:00Z,33.54,-112.122,360.5,18.7076,fajr,,3,1/4 of sky,United States - Arizona
globe_at_night,2006,522,2006-03-24T12:00:00Z,40.564,-105.073,1518.54,11.591,fajr,,3,clear,United States - Colorado
globe_at_night,2006,636,2006-03-24T12:00:00Z,40.0,-115.0,1917.89,19.0343,fajr,,6,1/4 of sky,United States - Nevada
globe_at_night,2006,544,2006-03-24T12:00:00Z,49.21,-123.97,41.23,21.116,fajr,,5,1/4 of sky,Canada
globe_at_night,2006,2334,2006-03-24T12:30:00Z,32.246,-111.03,733.01,11.9221,fajr,,6,clear,United States - Arizona
globe_at_night,2006,3526,2006-03-24T12:45:00Z,33.3694,-117.647,-71.49,14.0861,fajr,,5,clear,United States - California
globe_at_night,2006,2086,2006-03-24T12:50:00Z,34.1333,-116.15,770.09,11.6994,fajr,,1,clear,United States - California
globe_at_night,2006,574,2006-03-24T13:00:00Z,62.39,-159.31,141.46,21.1354,fajr,,4,clear,United States - Alaska
globe_at_night,2006,463,2006-03-25T00:00:00Z,67.1222,25.9517,221.42,19.0902,fajr,,2,1/4 of sky,Finland
globe_at_night,2006,1855,2006-03-25T01:05:00Z,63.5833,22.9,20.0,19.0224,fajr,,3,clear,Finland
globe_at_night,2006,1019,2006-03-25T12:00:00Z,40.0662,-105.016,1549.27,11.3352,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,627,2006-03-25T12:00:00Z,39.9184,-105.074,1629.46,11.41,fajr,,4,clear,United States - Colorado
globe_at_night,2006,1017,2006-03-25T12:00:00Z,40.0662,-105.016,1549.27,11.3352,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,812,2006-03-25T12:00:00Z,40.0662,-105.016,1549.27,11.3352,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,978,2006-03-25T12:00:00Z,32.416,-111.002,835.15,17.7891,fajr,,4,1/4 of sky,United States - Arizona
globe_at_night,2006,646,2006-03-25T12:00:00Z,37.1768,-116.863,1237.18,21.0199,fajr,,6,clear,United States - Nevada
globe_at_night,2006,916,2006-03-25T12:00:00Z,40.0662,-104.984,1549.47,11.3113,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,1376,2006-03-25T12:00:00Z,40.185,-105.07,1526.47,11.3503,fajr,,4,clear,United States - Colorado
globe_at_night,2006,1252,2006-03-25T12:00:00Z,40.0662,-105.016,1549.27,11.3352,fajr,,4,1/2 of sky,United States - Colorado
globe_at_night,2006,702,2006-03-25T12:00:00Z,40.0503,-105.0,1580.69,11.3266,fajr,,4,1/2 of sky,United States - Colorado
globe_at_night,2006,816,2006-03-25T12:00:00Z,40.0662,-105.016,1549.27,11.3352,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,1020,2006-03-25T12:00:00Z,40.0662,-105.016,1549.27,11.3352,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,1128,2006-03-25T12:00:00Z,39.6,-105.128,1753.42,11.518,fajr,,3,clear,United States - Colorado
globe_at_night,2006,2322,2006-03-25T12:30:00Z,32.25,-110.95,734.05,11.575,fajr,,3,clear,United States - Arizona
globe_at_night,2006,3916,2006-03-25T12:35:00Z,48.7,-117.917,1047.28,12.0206,fajr,,3,clear,United States - Washington
globe_at_night,2006,3205,2006-03-25T12:55:00Z,32.2333,-110.95,745.82,6.3381,fajr,,4,clear,United States - Arizona
globe_at_night,2006,746,2006-03-25T13:00:00Z,48.3773,-122.442,34.55,11.0092,fajr,,6,1/4 of sky,United States - Washington
globe_at_night,2006,651,2006-03-25T13:00:00Z,45.55,-122.782,269.99,11.9874,fajr,,3,1/4 of sky,United States - Oregon
globe_at_night,2006,642,2006-03-25T13:00:00Z,33.5182,-112.087,348.63,6.1018,fajr,,1,over 1/2 of sky,United States - Arizona
globe_at_night,2006,1030,2006-03-25T13:00:00Z,62.39,-159.31,141.46,20.7366,fajr,,4,clear,United States - Alaska
globe_at_night,2006,588,2006-03-25T19:00:00Z,52.0339,10.0339,204.22,12.6202,isha,,7,1/4 of sky,Germany
globe_at_night,2006,1384,2006-03-25T20:00:00Z,33.824,-1.11792,1094.91,21.2717,isha,,1,over 1/2 of sky,Algeria
globe_at_night,2006,2081,2006-03-25T21:00:00Z,55.5808,-1.65139,15.59,20.3729,isha,,4,1/4 of sky,United Kingdom
globe_at_night,2006,633,2006-03-26T08:00:00Z,-45.903,170.535,54.53,14.7747,isha,,5,1/4 of sky,New Zealand
globe_at_night,2006,1531,2006-03-26T12:00:00Z,32.214,-110.868,786.52,17.4421,fajr,,4,over 1/2 of sky,United States - Arizona
globe_at_night,2006,803,2006-03-26T12:00:00Z,40.1333,-105.15,1541.9,11.1036,fajr,,4,1/4 of sky,United States - Colorado
globe_at_night,2006,814,2006-03-26T12:00:00Z,24.1167,-110.317,31.32,18.7708,fajr,,4,1/4 of sky,Mexico
globe_at_night,2006,3877,2006-03-26T12:30:00Z,45.28,-122.696,43.98,16.6769,fajr,,6,clear,United States - Oregon
globe_at_night,2006,1711,2006-03-26T12:45:00Z,32.258,-111.025,711.53,8.2215,fajr,,6,clear,United States - Arizona
globe_at_night,2006,1686,2006-03-26T12:50:00Z,34.171,-118.837,271.72,13.2941,fajr,,3,clear,United States - California
globe_at_night,2006,1883,2006-03-26T12:55:00Z,32.256,-111.013,699.0,6.1127,fajr,,5,1/4 of sky,United States - Arizona
globe_at_night,2006,1741,2006-03-26T12:55:00Z,32.256,-111.013,699.0,6.1127,fajr,,5,1/4 of sky,United States - Arizona
globe_at_night,2006,1031,2006-03-26T13:00:00Z,62.39,-159.31,141.46,20.3383,fajr,,4,clear,United States - Alaska
globe_at_night,2006,1196,2006-03-26T13:00:00Z,34.108,-117.84,245.93,10.4637,fajr,,2,1/2 of sky,United States - California
globe_at_night,2006,1032,2006-03-26T13:00:00Z,62.39,-159.31,141.46,20.3383,fajr,,4,clear,United States - Alaska
globe_at_night,2006,3444,2006-03-26T13:00:00Z,40.429,-122.423,236.92,12.7086,fajr,,5,clear,United States - California
globe_at_night,2006,837,2006-03-26T13:00:00Z,41.6364,-122.302,1173.45,12.3219,fajr,,1,clear,United States - California
globe_at_night,2006,2669,2006-03-26T13:00:00Z,37.902,-122.31,21.41,13.2304,fajr,,4,clear,United States - California
globe_at_night,2006,889,2006-03-26T13:00:00Z,44.05,-123.1,129.13,12.2653,fajr,,3,clear,United States - Oregon
globe_at_night,2006,844,2006-03-27T01:00:00Z,60.45,22.0333,5.81,21.2796,fajr,,4,1/4 of sky,Finland
globe_at_night,2006,841,2006-03-27T01:00:00Z,62.5267,26.0528,111.31,18.4556,fajr,,6,clear,Finland
globe_at_night,2006,1223,2006-03-27T01:00:00Z,62.417,25.95,102.62,18.5688,fajr,,6,clear,Finland
globe_at_night,2006,714,2006-03-27T01:00:00Z,63.9533,24.8656,72.0,17.7412,fajr,,2,clear,Finland
globe_at_night,2006,867,2006-03-27T01:00:00Z,66.8626,25.5847,151.54,15.3439,fajr,,3,clear,Finland
globe_at_night,2006,1167,2006-03-27T12:00:00Z,39.9922,-105.314,2148.91,10.9403,fajr,,4,1/2 of sky,United States - Colorado
globe_at_night,2006,1166,2006-03-27T12:00:00Z,39.9904,-105.32,2241.69,10.9452,fajr,,5,1/2 of sky,United States - Colorado
globe_at_night,2006,1164,2006-03-27T12:00:00Z,39.9833,-105.323,2341.81,10.9491,fajr,,5,1/2 of sky,United States - Colorado
globe_at_night,2006,1178,2006-03-27T12:00:00Z,39.9997,-105.283,1728.07,10.9155,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1120,2006-03-27T12:00:00Z,39.75,-105.0,1582.65,10.759,fajr,,3,1/4 of sky,United States - Colorado
globe_at_night,2006,1117,2006-03-27T12:00:00Z,33.4204,-111.905,360.7,17.6838,fajr,,4,1/2 of sky,United States - Arizona
globe_at_night,2006,1110,2006-03-27T12:00:00Z,33.624,-112.02,435.16,17.7212,fajr,,3,over 1/2 of sky,United States - Arizona
globe_at_night,2006,1168,2006-03-27T12:00:00Z,39.9938,-105.31,2109.62,10.937,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1163,2006-03-27T12:00:00Z,39.9802,-105.332,2361.4,10.9565,fajr,,5,1/2 of sky,United States - Colorado
globe_at_night,2006,1170,2006-03-27T12:00:00Z,39.997,-105.309,2054.36,10.9355,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1165,2006-03-27T12:00:00Z,39.9906,-105.316,2201.13,10.9422,fajr,,5,1/2 of sky,United States - Colorado
globe_at_night,2006,1172,2006-03-27T12:00:00Z,40.0017,-105.299,1965.55,10.927,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1173,2006-03-27T12:00:00Z,40.0018,-105.296,1914.24,10.9248,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1174,2006-03-27T12:00:00Z,40.0021,-105.296,1909.95,10.9247,fajr,,5,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1175,2006-03-27T12:00:00Z,39.9995,-105.291,1751.7,10.9215,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1177,2006-03-27T12:00:00Z,39.9996,-105.283,1728.93,10.9155,fajr,,3,over 1/2 of sky,United States - Colorado
globe_at_night,2006,2284,2006-03-27T12:00:00Z,47.7667,-122.367,130.13,19.7859,fajr,,1,over 1/2 of sky,United States - Washington
globe_at_night,2006,1179,2006-03-27T12:00:00Z,39.9987,-105.28,1734.96,10.9135,fajr,,3,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1180,2006-03-27T12:00:00Z,39.9987,-105.28,1734.96,10.9135,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1194,2006-03-27T12:00:00Z,48.275,-117.718,507.24,16.7706,fajr,,3,clear,United States - Washington
globe_at_night,2006,1199,2006-03-27T12:00:00Z,39.091,-104.718,2286.11,10.689,fajr,,6,clear,United States - Colorado
globe_at_night,2006,1171,2006-03-27T12:00:00Z,40.0003,-105.302,2011.93,10.9296,fajr,,4,over 1/2 of sky,United States - Colorado
globe_at_night,2006,1430,2006-03-27T12:00:00Z,32.247,-111.226,695.81,17.4406,fajr,,6,1/4 of sky,United States - Arizona
globe_at_night,2006,1905,2006-03-27T12:40:00Z,32.422,-110.989,851.46,8.935,fajr,,5,clear,United States - Arizona
globe_at_night,2006,3698,2006-03-27T12:45:00Z,32.41,-111.021,818.69,7.9193,fajr,,4,1/4 of sky,United States - Arizona
globe_at_night,2006,3522,2006-03-27T12:50:00Z,32.411,-111.01,824.47,6.8638,fajr,,6,1/4 of sky,United States - Arizona
globe_at_night,2006,2327,2006-03-27T13:00:00Z,37.72,-122.483,37.24,13.0976,fajr,,1,over 1/2 of sky,United States - California
globe_at_night,2006,1347,2006-03-27T13:00:00Z,62.39,-159.31,141.46,19.9408,fajr,,5,clear,United States - Alaska
globe_at_night,2006,1551,2006-03-27T19:15:00Z,21.0,0.0,0.0,15.184,isha,,3,1/4 of sky,
globe_at_night,2006,2024,2006-03-27T19:15:00Z,17.0,-1.0,262.98,14.8301,isha,,4,1/2 of sky,Mali
globe_at_night,2006,3071,2006-03-27T19:20:00Z,14.0,-10.0,211.96,7.7285,isha,,6,1/4 of sky,Mali
globe_at_night,2006,2090,2006-03-27T20:15:00Z,52.0,-4.0,161.8,14.7415,isha,,5,1/4 of sky,United Kingdom
globe_at_night,2006,3059,2006-03-27T20:30:00Z,10.0,-14.0,0.98,21.276,isha,,4,1/2 of sky,Guinea
globe_at_night,2006,1740,2006-03-28T00:55:00Z,68.6253,27.5511,152.98,13.4406,fajr,,3,clear,Finland
globe_at_night,2006,2193,2006-03-28T01:05:00Z,31.4,57.3,443.26,13.5348,fajr,,6,clear,Iran
globe_at_night,2006,3312,2006-03-28T01:40:00Z,66.4189,25.8611,154.35,12.3153,fajr,,5,1/4 of sky,Finland
globe_at_night,2006,1498,2006-03-28T09:00:00Z,-33.6644,150.641,276.38,13.5958,isha,,5,clear,Australia
globe_at_night,2006,866,2006-03-28T09:00:00Z,-33.7333,151.067,171.83,13.9417,isha,,4,clear,Australia
globe_at_night,2006,2985,2006-03-28T11:45:00Z,48.7314,-123.649,62.15,21.8269,fajr,,3,clear,Canada
globe_at_night,2006,2990,2006-03-28T11:50:00Z,64.7356,-147.337,151.0,18.9809,fajr,,2,1/4 of sky,United States - Alaska
globe_at_night,2006,1622,2006-03-28T12:20:00Z,32.244,-110.919,746.98,12.7875,fajr,,4,clear,United States - Arizona
globe_at_night,2006,1621,2006-03-28T12:20:00Z,40.0353,-105.101,1552.94,6.6985,fajr,,3,clear,United States - Colorado
globe_at_night,2006,3155,2006-03-28T12:20:00Z,32.219,-110.908,769.01,12.7836,fajr,,3,1/2 of sky,United States - Arizona
globe_at_night,2006,3551,2006-03-28T12:30:00Z,32.147,-111.015,752.63,10.8096,fajr,,5,clear,United States - Arizona
globe_at_night,2006,1742,2006-03-28T12:30:00Z,48.5091,-123.494,244.15,15.2646,fajr,,5,clear,Canada
globe_at_night,2006,2344,2006-03-28T12:30:00Z,37.723,-122.484,32.34,18.477,fajr,,4,1/4 of sky,United States - California
globe_at_night,2006,1735,2006-03-28T12:30:00Z,48.3493,-122.435,2.15,14.6774,fajr,,6,clear,United States - Washington
globe_at_night,2006,3484,2006-03-28T12:30:00Z,32.423,-110.998,849.07,10.7446,fajr,,6,clear,United States - Arizona
globe_at_night,2006,1980,2006-03-28T12:35:00Z,32.25,-110.883,753.26,9.6395,fajr,,3,1/4 of sky,United States - Arizona
globe_at_night,2006,1979,2006-03-28T12:35:00Z,32.25,-110.883,753.26,9.6395,fajr,,3,1/4 of sky,United States - Arizona
globe_at_night,2006,1672,2006-03-28T12:35:00Z,32.119,-111.072,778.87,9.8196,fajr,,6,1/4 of sky,United States - Arizona
globe_at_night,2006,2294,2006-03-28T12:35:00Z,37.776,-122.218,12.8,17.3236,fajr,,2,1/4 of sky,United States - California
globe_at_night,2006,1762,2006-03-28T12:40:00Z,37.723,-122.484,32.34,16.5982,fajr,,3,1/4 of sky,United States - California
globe_at_night,2006,3119,2006-03-28T12:40:00Z,32.436,-110.969,867.01,8.6379,fajr,,5,clear,United States - Arizona
globe_at_night,2006,3809,2006-03-28T12:40:00Z,32.313,-111.248,652.82,8.8903,fajr,,7,clear,United States - Arizona
globe_at_night,2006,1943,2006-03-28T12:45:00Z,32.12,-110.5,1702.12,7.2484,fajr,,4,1/4 of sky,United States - Arizona
globe_at_night,2006,1719,2006-03-28T12:45:00Z,37.721,-122.483,36.09,15.6519,fajr,,5,clear,United States - California
globe_at_night,2006,1683,2006-03-28T12:45:00Z,32.167,-110.79,844.24,7.4846,fajr,,5,1/4 of sky,United States - Arizona
globe_at_night,2006,1663,2006-03-28T12:45:00Z,32.2,-110.925,762.18,7.5927,fajr,,5,1/4 of sky,United States - Arizona
globe_at_night,2006,1778,2006-03-28T12:45:00Z,32.21,-110.971,732.36,7.6298,fajr,,4,1/4 of sky,United States - Arizona
globe_at_night,2006,3988,2006-03-28T13:00:00Z,36.6733,-120.345,51.54,11.3744,fajr,,4,1/4 of sky,United States - California
globe_at_night,2006,1738,2006-03-28T13:00:00Z,38.4428,-122.766,31.21,12.8263,fajr,,2,1/2 of sky,United States - California
globe_at_night,2006,2328,2006-03-28T13:15:00Z,37.43,-122.483,-31.88,9.9545,fajr,,6,1/4 of sky,United States - California
globe_at_night,2006,1731,2006-03-28T13:30:00Z,37.604,-122.069,3.92,6.6716,fajr,,2,clear,United States - California
globe_at_night,2006,1782,2006-03-28T13:30:00Z,37.3381,-122.071,85.73,6.7152,fajr,,4,1/4 of sky,United States - California
globe_at_night,2006,1844,2006-03-28T13:30:00Z,63.39,-159.31,60.75,16.5601,fajr,,4,clear,United States - Alaska
globe_at_night,2006,1585,2006-03-29T09:00:00Z,-34.0537,150.813,92.29,13.9818,isha,,4,clear,Australia
globe_at_night,2006,2993,2006-03-29T12:00:00Z,64.7356,-147.337,151.0,18.0166,fajr,,3,clear,United States - Alaska
globe_at_night,2006,2864,2006-03-29T12:00:00Z,64.754,-147.281,149.97,17.9881,fajr,,2,1/4 of sky,United States - Alaska
globe_at_night,2006,2306,2006-03-29T12:00:00Z,36.2,-119.18,100.1,21.8425,fajr,,4,clear,United States - California
globe_at_night,2006,2234,2006-03-29T12:05:00Z,39.9333,-105.017,1588.74,9.1649,fajr,,3,clear,United States - Colorado
globe_at_night,2006,3635,2006-03-29T12:30:00Z,33.893,-118.147,23.06,15.9561,fajr,,3,1/4 of sky,United States - California
globe_at_night,2006,3634,2006-03-29T12:30:00Z,33.893,-118.147,23.06,15.9561,fajr,,3,1/4 of sky,United States - California
globe_at_night,2006,2249,2006-03-29T12:30:00Z,35.0912,-106.167,1995.21,6.0553,fajr,,5,1/4 of sky,United States - New Mexico
globe_at_night,2006,1820,2006-03-29T12:30:00Z,33.3351,-112.05,734.64,11.1524,fajr,,4,clear,United States - Arizona
globe_at_night,2006,2316,2006-03-29T12:40:00Z,37.64,-120.93,33.03,15.1356,fajr,,3,clear,United States - California
globe_at_night,2006,3535,2006-03-29T12:50:00Z,32.423,-111.988,504.64,7.126,fajr,,1,1/4 of sky,United States - Arizona
globe_at_night,2006,3206,2006-03-29T12:50:00Z,32.24,-111.021,732.4,6.3445,fajr,,4,clear,United States - Arizona
globe_at_night,2006,2880,2006-03-29T13:00:00Z,44.626,-123.249,102.31,11.2039,fajr,,5,clear,United States - Oregon
globe_at_night,2006,2300,2006-03-29T13:15:00Z,48.4,-122.65,55.78,7.3315,fajr,,4,1/4 of sky,United States - Washington
globe_at_night,2006,2330,2006-03-29T13:15:00Z,37.72,-122.477,49.92,9.5864,fajr,,3,1/4 of sky,United States - California
globe_at_night,2006,2810,2006-03-29T13:30:00Z,62.39,-159.31,141.46,16.8835,fajr,,4,1/2 of sky,United States - Alaska
globe_at_night,2006,3290,2006-03-30T07:30:00Z,-36.849,174.77,40.92,15.1349,isha,,3,clear,New Zealand
globe_at_night,2006,1764,2006-03-30T07:55:00Z,-37.7407,176.132,10.98,20.9683,isha,,5,clear,New Zealand
globe_at_night,2006,2960,2006-03-30T09:15:00Z,-34.0,151.0,81.27,17.5144,isha,,4,1/4 of sky,Australia
globe_at_night,2006,3623,2006-03-30T12:30:00Z,32.423,-110.992,850.15,10.181,fajr,,5,1/2 of sky,United States - Arizona
globe_at_night,2006,3527,2006-03-30T12:40:00Z,32.436,-110.969,867.01,8.0829,fajr,,5,clear,United States - Arizona
globe_at_night,2006,3094,2006-03-30T12:50:00Z,32.23,-110.975,721.23,6.0329,fajr,,4,clear,United States - Arizona
globe_at_night,2006,3115,2006-03-30T13:10:00Z,39.253,-119.985,2010.54,8.0148,fajr,,5,1/4 of sky,United States - Nevada
globe_at_night,2006,3639,2006-03-31T01:40:00Z,54.3667,18.6333,10.75,21.7687,fajr,,3,1/4 of sky,Poland
globe_at_night,2006,3241,2006-03-31T12:00:00Z,46.3,-116.9,689.06,15.6599,fajr,,6,clear,United States - Idaho
globe_at_night,2006,3626,2006-03-31T12:00:00Z,32.413,-111.011,827.17,16.0771,fajr,,1,over 1/2 of sky,United States - Arizona
globe_at_night,2006,3247,2006-03-31T12:30:00Z,49.268,-122.866,156.0,13.5219,fajr,,3,1/4 of sky,Canada
globe_at_night,2006,3488,2006-03-31T12:35:00Z,32.402,-111.002,811.88,8.8788,fajr,,4,clear,United States - Arizona
globe_at_night,2006,2312,2006-03-31T12:35:00Z,34.1618,-118.477,211.55,14.5632,fajr,,2,1/2 of sky,United States - California
globe_at_night,2006,3244,2006-03-31T13:00:00Z,38.0,-122.5,178.42,11.8096,fajr,,3,1/4 of sky,United States - California
globe_at_night,2006,3271,2006-03-31T13:30:00Z,62.39,-159.31,141.46,16.1002,fajr,,3,1/2 of sky,United States - Alaska
globe_at_night,2006,3125,2006-04-01T01:35:00Z,54.5889,25.2006,125.7,18.9116,fajr,,3,1/4 of sky,Lithuania
globe_at_night,2006,3019,2006-04-01T08:45:00Z,-32.9,151.7,27.6,12.5073,isha,,4,clear,Australia
globe_at_night,2007,3993,2007-03-07T17:27:00Z,40.0,32.0,1044.58,19.3797,isha,,3,clear,Turkey
globe_at_night,2007,4043,2007-03-08T01:39:00Z,43.08,-88.95,260.2,20.2201,isha,,6,clear,United States - Wisconsin
globe_at_night,2007,4031,2007-03-08T03:25:00Z,-26.18,28.03,1727.71,9.737,fajr,,5,clear,South Africa
globe_at_night,2007,4037,2007-03-08T05:09:00Z,51.44,-2.45,36.21,15.065,fajr,,5,clear,United Kingdom
globe_at_night,2007,4035,2007-03-08T16:59:00Z,-41.3847,174.902,203.92,13.705,fajr,,5,clear,New Zealand
globe_at_night,2007,4050,2007-03-08T19:54:00Z,40.5361,-3.55555,582.97,19.9469,isha,,3,clear,Spain
globe_at_night,2007,4302,2007-03-09T01:07:00Z,44.3,-84.76,387.91,17.0536,isha,,5,clear,United States - Michigan
