prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
fajr,2018-05-01,04:29,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.97; MSAS at inflection=16.46; depression=8.51°; smoothing=5-pt median; dark rows=511
isha,2018-05-11,20:06,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.91; MSAS at inflection=16.32; depression=8.62°; smoothing=5-pt median; dark rows=919
fajr,2018-05-12,03:58,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.91; MSAS at inflection=17.61; depression=11.12°; smoothing=5-pt median; dark rows=919
isha,2018-05-12,21:31,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.58; MSAS at inflection=16.35; depression=20.65°; smoothing=5-pt median; dark rows=917
fajr,2018-05-13,04:10,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.58; MSAS at inflection=16.96; depression=8.99°; smoothing=5-pt median; dark rows=917
isha,2018-05-13,21:30,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.72; MSAS at inflection=18.23; depression=20.27°; smoothing=5-pt median; dark rows=909
fajr,2018-05-14,02:39,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.72; MSAS at inflection=17.49; depression=21.60°; smoothing=5-pt median; dark rows=909
isha,2018-05-14,20:56,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.59; MSAS at inflection=18.12; depression=15.63°; smoothing=5-pt median; dark rows=909
isha,2018-05-15,20:09,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.42; MSAS at inflection=16.23; depression=8.37°; smoothing=5-pt median; dark rows=906
fajr,2018-05-16,03:58,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.42; MSAS at inflection=17.70; depression=10.31°; smoothing=5-pt median; dark rows=906
isha,2018-05-16,20:09,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.54; MSAS at inflection=16.08; depression=8.22°; smoothing=5-pt median; dark rows=899
fajr,2018-05-17,02:43,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.54; MSAS at inflection=16.30; depression=20.56°; smoothing=5-pt median; dark rows=899
fajr,2018-05-23,04:01,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.59; MSAS at inflection=16.63; depression=8.82°; smoothing=5-pt median; dark rows=873
isha,2018-05-26,20:27,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.91; MSAS at inflection=16.88; depression=9.30°; smoothing=5-pt median; dark rows=861
isha,2018-05-16,20:52,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=21.09; MSAS at inflection=21.16; depression=16.36°; smoothing=5-pt median; dark rows=470
isha,2018-05-17,20:19,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=21.21; MSAS at inflection=19.02; depression=11.03°; smoothing=5-pt median; dark rows=476
fajr,2018-05-20,04:11,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=20.73; MSAS at inflection=18.48; depression=10.38°; smoothing=5-pt median; dark rows=464
fajr,2018-05-24,04:16,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=19.44; MSAS at inflection=17.16; depression=8.96°; smoothing=5-pt median; dark rows=467
fajr,2018-05-25,04:09,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=18.82; MSAS at inflection=18.38; depression=10.07°; smoothing=5-pt median; dark rows=459
isha,2018-05-28,20:19,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=18.17; MSAS at inflection=17.12; depression=9.37°; smoothing=5-pt median; dark rows=460
fajr,2018-05-29,04:09,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=18.17; MSAS at inflection=17.29; depression=9.65°; smoothing=5-pt median; dark rows=460
isha,2018-05-29,20:10,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=17.84; MSAS at inflection=15.34; depression=7.66°; smoothing=5-pt median; dark rows=458
fajr,2018-05-30,04:08,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=17.84; MSAS at inflection=17.66; depression=9.66°; smoothing=5-pt median; dark rows=458
isha,2018-05-30,20:43,0,36.95,-4.54,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars11; photometric inflection method; night median MSAS=18.90; MSAS at inflection=19.39; depression=12.88°; smoothing=5-pt median; dark rows=458
fajr,2018-05-07,04:22,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.76; MSAS at inflection=18.42; depression=10.62°; smoothing=5-pt median; dark rows=492
isha,2018-05-09,20:59,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=17.77; MSAS at inflection=16.98; depression=17.34°; smoothing=5-pt median; dark rows=488
isha,2018-05-10,20:42,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.44; MSAS at inflection=19.99; depression=14.57°; smoothing=5-pt median; dark rows=486
fajr,2018-05-11,03:46,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.44; MSAS at inflection=20.32; depression=15.50°; smoothing=5-pt median; dark rows=486
isha,2018-05-13,20:48,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.74; MSAS at inflection=20.30; depression=14.95°; smoothing=5-pt median; dark rows=479
isha,2018-05-15,20:34,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.42; MSAS at inflection=19.61; depression=12.52°; smoothing=5-pt median; dark rows=466
fajr,2018-05-16,03:32,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.42; MSAS at inflection=20.34; depression=16.62°; smoothing=5-pt median; dark rows=466
isha,2018-05-16,20:50,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.59; MSAS at inflection=20.22; depression=14.71°; smoothing=5-pt median; dark rows=473
isha,2018-05-18,21:26,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.52; MSAS at inflection=17.92; depression=19.51°; smoothing=5-pt median; dark rows=470
fajr,2018-05-19,02:58,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.52; MSAS at inflection=20.47; depression=20.82°; smoothing=5-pt median; dark rows=470
isha,2018-05-20,21:35,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.65; MSAS at inflection=19.01; depression=20.32°; smoothing=5-pt median; dark rows=463
fajr,2018-05-21,02:53,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=18.65; MSAS at inflection=19.53; depression=21.11°; smoothing=5-pt median; dark rows=463
isha,2018-05-01,19:49,0,40.037077,-1.001815,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.04; MSAS at inflection=17.79; depression=9.57°; smoothing=5-pt median; dark rows=490
fajr,2018-05-02,03:14,0,40.037077,-1.001815,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.04; MSAS at inflection=19.06; depression=18.67°; smoothing=5-pt median; dark rows=490
isha,2018-05-07,20:46,0,40.037077,-1.001815,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.50; MSAS at inflection=21.49; depression=17.30°; smoothing=5-pt median; dark rows=93
fajr,2018-05-13,03:20,0,40.037077,-1.001815,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.40; MSAS at inflection=21.17; depression=15.39°; smoothing=5-pt median; dark rows=92
isha,2018-05-18,21:05,0,40.037077,-1.001815,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.60; MSAS at inflection=21.48; depression=17.71°; smoothing=5-pt median; dark rows=412
fajr,2018-05-21,03:01,0,40.037077,-1.001815,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.06; MSAS at inflection=21.53; depression=16.57°; smoothing=5-pt median; dark rows=449
isha,2018-04-30,20:12,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.58; MSAS at inflection=17.58; depression=14.18°; smoothing=5-pt median; dark rows=445
fajr,2018-05-01,04:01,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.58; MSAS at inflection=18.03; depression=18.95°; smoothing=5-pt median; dark rows=445
fajr,2018-05-03,03:53,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.16; MSAS at inflection=18.99; depression=19.88°; smoothing=5-pt median; dark rows=515
isha,2018-05-03,19:53,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.62; MSAS at inflection=18.43; depression=10.20°; smoothing=5-pt median; dark rows=506
fajr,2018-05-05,04:43,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.19; MSAS at inflection=18.47; depression=10.50°; smoothing=5-pt median; dark rows=408
isha,2018-05-07,21:03,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.36; MSAS at inflection=20.16; depression=21.93°; smoothing=5-pt median; dark rows=364
isha,2018-05-08,19:59,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.38; MSAS at inflection=18.75; depression=10.49°; smoothing=5-pt median; dark rows=404
fajr,2018-05-10,04:37,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.47; MSAS at inflection=18.96; depression=10.67°; smoothing=5-pt median; dark rows=499
isha,2018-05-11,20:56,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.33; MSAS at inflection=19.80; depression=20.01°; smoothing=5-pt median; dark rows=408
isha,2018-05-12,20:08,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.48; MSAS at inflection=19.26; depression=11.58°; smoothing=5-pt median; dark rows=476
fajr,2018-05-13,04:00,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.48; MSAS at inflection=20.51; depression=16.70°; smoothing=5-pt median; dark rows=476
fajr,2018-05-15,04:07,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.52; MSAS at inflection=20.51; depression=15.28°; smoothing=5-pt median; dark rows=464
isha,2018-05-15,20:06,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.57; MSAS at inflection=18.85; depression=10.78°; smoothing=5-pt median; dark rows=480
fajr,2018-05-17,04:34,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.24; MSAS at inflection=18.46; depression=10.13°; smoothing=5-pt median; dark rows=144
isha,2018-05-17,20:12,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.44; MSAS at inflection=19.25; depression=11.45°; smoothing=5-pt median; dark rows=415
isha,2018-05-18,20:33,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.36; MSAS at inflection=20.06; depression=15.10°; smoothing=5-pt median; dark rows=443
fajr,2018-05-19,03:52,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.36; MSAS at inflection=20.40; depression=17.13°; smoothing=5-pt median; dark rows=443
fajr,2018-05-23,04:16,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.97; MSAS at inflection=20.03; depression=12.59°; smoothing=5-pt median; dark rows=481
isha,2018-05-23,20:19,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.97; MSAS at inflection=18.11; depression=11.92°; smoothing=5-pt median; dark rows=427
isha,2018-05-27,20:12,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.64; MSAS at inflection=17.69; depression=10.17°; smoothing=5-pt median; dark rows=346
fajr,2018-05-29,04:18,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.37; MSAS at inflection=18.95; depression=11.73°; smoothing=5-pt median; dark rows=488
isha,2018-05-29,20:02,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.51; MSAS at inflection=16.63; depression=8.11°; smoothing=5-pt median; dark rows=432
fajr,2018-05-30,03:53,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.51; MSAS at inflection=19.21; depression=15.80°; smoothing=5-pt median; dark rows=432
isha,2018-05-30,20:32,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.58; MSAS at inflection=19.85; depression=13.19°; smoothing=5-pt median; dark rows=467
fajr,2018-05-31,04:35,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.58; MSAS at inflection=16.73; depression=8.48°; smoothing=5-pt median; dark rows=467
isha,2018-05-01,19:56,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=19.28; MSAS at inflection=17.36; depression=9.36°; smoothing=5-pt median; dark rows=422
isha,2018-05-02,20:04,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=19.53; MSAS at inflection=18.09; depression=10.44°; smoothing=5-pt median; dark rows=439
fajr,2018-05-03,04:06,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=19.53; MSAS at inflection=18.07; depression=10.81°; smoothing=5-pt median; dark rows=439
isha,2018-05-03,20:06,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.05; MSAS at inflection=18.28; depression=10.50°; smoothing=5-pt median; dark rows=438
fajr,2018-05-05,04:06,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.44; MSAS at inflection=18.29; depression=10.33°; smoothing=5-pt median; dark rows=451
isha,2018-05-05,20:16,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.47; MSAS at inflection=19.06; depression=11.80°; smoothing=5-pt median; dark rows=398
fajr,2018-05-07,03:34,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.46; MSAS at inflection=19.26; depression=14.81°; smoothing=5-pt median; dark rows=336
isha,2018-05-07,20:23,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.09; MSAS at inflection=20.03; depression=12.36°; smoothing=5-pt median; dark rows=448
