prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2022-12-06,03:39,-3,-34.6037,-58.3816,25.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AHO (Almendra HackLab, Buenos Aires, Argentina); photometric inflection method; night median MSAS=17.68; MSAS at inflection=17.76; depression=19.45°; smoothing=5-pt median; dark rows=362"
fajr,2022-12-13,04:50,-3,-34.6037,-58.3816,25.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AHO (Almendra HackLab, Buenos Aires, Argentina); photometric inflection method; night median MSAS=17.62; MSAS at inflection=15.71; depression=8.42°; smoothing=5-pt median; dark rows=935"
fajr,2022-12-04,05:30,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.01; MSAS at inflection=19.70; depression=17.59°; smoothing=5-pt median; dark rows=1408"
fajr,2022-12-06,06:06,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.02; MSAS at inflection=18.36; depression=9.88°; smoothing=5-pt median; dark rows=1409"
isha,2022-12-09,18:34,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.80; MSAS at inflection=19.01; depression=12.71°; smoothing=5-pt median; dark rows=1412"
fajr,2022-12-10,05:27,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.80; MSAS at inflection=18.56; depression=18.91°; smoothing=5-pt median; dark rows=1412"
isha,2022-12-10,18:22,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.58; MSAS at inflection=17.36; depression=9.93°; smoothing=5-pt median; dark rows=1414"
fajr,2022-12-11,06:19,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.58; MSAS at inflection=15.53; depression=7.72°; smoothing=5-pt median; dark rows=1414"
isha,2022-12-12,18:20,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.84; MSAS at inflection=16.74; depression=9.45°; smoothing=5-pt median; dark rows=1414"
isha,2022-12-15,18:58,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.90; MSAS at inflection=19.52; depression=17.48°; smoothing=5-pt median; dark rows=1415"
