prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
isha,2017-09-04,19:36,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.01; MSAS at inflection=17.62; depression=10.98°; smoothing=5-pt median; dark rows=1113
fajr,2017-09-05,05:01,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.01; MSAS at inflection=16.76; depression=9.04°; smoothing=5-pt median; dark rows=1113
isha,2017-09-05,20:33,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.66; MSAS at inflection=17.71; depression=21.20°; smoothing=5-pt median; dark rows=1115
fajr,2017-09-06,04:48,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.66; MSAS at inflection=17.80; depression=11.51°; smoothing=5-pt median; dark rows=1115
isha,2017-09-10,19:09,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.10; MSAS at inflection=15.65; depression=8.02°; smoothing=5-pt median; dark rows=1143
fajr,2017-09-11,05:07,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.10; MSAS at inflection=16.76; depression=8.93°; smoothing=5-pt median; dark rows=1143
isha,2017-09-11,20:20,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.17; MSAS at inflection=17.99; depression=21.13°; smoothing=5-pt median; dark rows=1128
fajr,2017-09-12,05:14,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.17; MSAS at inflection=15.83; depression=7.80°; smoothing=5-pt median; dark rows=1128
isha,2017-09-12,19:10,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.43; MSAS at inflection=16.68; depression=8.79°; smoothing=5-pt median; dark rows=1156
fajr,2017-09-13,04:33,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.43; MSAS at inflection=18.29; depression=15.51°; smoothing=5-pt median; dark rows=1156
isha,2017-09-13,19:19,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.47; MSAS at inflection=17.73; depression=10.89°; smoothing=5-pt median; dark rows=1155
