prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
fajr,2019-02-02,06:44,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.16; MSAS at inflection=15.75; depression=7.69°; smoothing=5-pt median; dark rows=1429
isha,2019-02-02,18:18,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.22; MSAS at inflection=16.84; depression=9.09°; smoothing=5-pt median; dark rows=1424
isha,2019-02-04,18:53,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.98; MSAS at inflection=17.89; depression=15.12°; smoothing=5-pt median; dark rows=1412
fajr,2019-02-05,06:33,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.98; MSAS at inflection=17.07; depression=9.29°; smoothing=5-pt median; dark rows=1412
isha,2019-02-05,18:19,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.40; MSAS at inflection=16.45; depression=8.57°; smoothing=5-pt median; dark rows=1404
fajr,2019-02-06,06:13,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.40; MSAS at inflection=18.23; depression=12.78°; smoothing=5-pt median; dark rows=1404
isha,2019-02-06,18:22,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.15; MSAS at inflection=16.73; depression=8.90°; smoothing=5-pt median; dark rows=1390
fajr,2019-02-07,06:40,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.15; MSAS at inflection=15.70; depression=7.56°; smoothing=5-pt median; dark rows=1390
isha,2019-02-07,18:21,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.33; MSAS at inflection=16.48; depression=8.60°; smoothing=5-pt median; dark rows=1405
isha,2019-02-08,18:19,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.88; MSAS at inflection=16.01; depression=7.91°; smoothing=5-pt median; dark rows=1397
fajr,2019-02-09,05:51,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.88; MSAS at inflection=16.96; depression=16.47°; smoothing=5-pt median; dark rows=1397
isha,2019-02-10,19:35,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.98; MSAS at inflection=17.34; depression=21.80°; smoothing=5-pt median; dark rows=1394
fajr,2019-02-11,05:41,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.98; MSAS at inflection=17.30; depression=17.88°; smoothing=5-pt median; dark rows=1394
isha,2019-02-11,18:46,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.43; MSAS at inflection=17.80; depression=12.44°; smoothing=5-pt median; dark rows=1382
fajr,2019-02-12,05:34,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.43; MSAS at inflection=18.39; depression=19.03°; smoothing=5-pt median; dark rows=1382
isha,2019-02-12,19:31,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.29; MSAS at inflection=17.75; depression=20.63°; smoothing=5-pt median; dark rows=1380
fajr,2019-02-13,06:22,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.29; MSAS at inflection=17.27; depression=9.78°; smoothing=5-pt median; dark rows=1380
isha,2019-02-13,18:34,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.31; MSAS at inflection=16.86; depression=9.61°; smoothing=5-pt median; dark rows=1379
fajr,2019-02-14,06:25,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.31; MSAS at inflection=16.86; depression=9.09°; smoothing=5-pt median; dark rows=1379
isha,2019-02-15,18:25,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.66; MSAS at inflection=15.56; depression=7.48°; smoothing=5-pt median; dark rows=1366
fajr,2019-02-16,06:28,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.66; MSAS at inflection=15.82; depression=7.89°; smoothing=5-pt median; dark rows=1366
isha,2019-02-21,18:33,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=17.66; MSAS at inflection=15.85; depression=7.84°; smoothing=5-pt median; dark rows=1292
isha,2019-02-25,18:52,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.14; MSAS at inflection=17.32; depression=10.50°; smoothing=5-pt median; dark rows=1262
fajr,2019-02-26,06:11,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.14; MSAS at inflection=16.66; depression=8.71°; smoothing=5-pt median; dark rows=1262
isha,2019-02-26,18:42,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.42; MSAS at inflection=16.35; depression=8.49°; smoothing=5-pt median; dark rows=1256
fajr,2019-02-27,06:10,0,40.424604,-3.560279,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars1; photometric inflection method; night median MSAS=18.42; MSAS at inflection=16.72; depression=8.64°; smoothing=5-pt median; dark rows=1256
isha,2019-02-01,18:43,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=19.34; MSAS at inflection=19.33; depression=12.16°; smoothing=5-pt median; dark rows=630
fajr,2019-02-05,06:13,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.77; MSAS at inflection=20.46; depression=13.93°; smoothing=5-pt median; dark rows=713
fajr,2019-02-10,06:11,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.22; MSAS at inflection=19.79; depression=13.44°; smoothing=5-pt median; dark rows=707
isha,2019-02-11,19:37,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=20.60; MSAS at inflection=19.30; depression=20.61°; smoothing=5-pt median; dark rows=703
isha,2019-02-15,18:48,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=17.93; MSAS at inflection=16.89; depression=10.24°; smoothing=5-pt median; dark rows=695
isha,2019-02-21,19:06,0,38.3149,-5.28355,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars15; photometric inflection method; night median MSAS=17.74; MSAS at inflection=19.44; depression=12.61°; smoothing=5-pt median; dark rows=681
fajr,2019-02-04,05:32,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.56; MSAS at inflection=21.49; depression=18.97°; smoothing=5-pt median; dark rows=679
isha,2019-02-07,19:12,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.53; MSAS at inflection=21.19; depression=20.04°; smoothing=5-pt median; dark rows=697
isha,2019-02-11,18:56,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.38; MSAS at inflection=19.93; depression=16.17°; smoothing=5-pt median; dark rows=703
isha,2019-02-12,19:17,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.01; MSAS at inflection=19.22; depression=19.98°; smoothing=5-pt median; dark rows=697
fajr,2019-02-13,05:17,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=21.01; MSAS at inflection=21.65; depression=20.19°; smoothing=5-pt median; dark rows=697
fajr,2019-02-16,05:14,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.16; MSAS at inflection=21.48; depression=20.03°; smoothing=5-pt median; dark rows=688
isha,2019-02-16,19:07,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=18.25; MSAS at inflection=18.04; depression=17.26°; smoothing=5-pt median; dark rows=649
fajr,2019-02-17,06:16,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=18.25; MSAS at inflection=15.85; depression=8.00°; smoothing=5-pt median; dark rows=649
isha,2019-02-20,19:31,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=18.05; MSAS at inflection=19.72; depression=21.07°; smoothing=5-pt median; dark rows=668
isha,2019-02-22,18:45,0,40.0418,-1.0163,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars18; photometric inflection method; night median MSAS=19.31; MSAS at inflection=19.30; depression=11.83°; smoothing=5-pt median; dark rows=135
isha,2019-01-31,19:36,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.50; MSAS at inflection=19.45; depression=21.58°; smoothing=5-pt median; dark rows=499
fajr,2019-02-01,06:27,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.50; MSAS at inflection=17.93; depression=10.91°; smoothing=5-pt median; dark rows=499
fajr,2019-02-02,06:12,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.91; MSAS at inflection=18.67; depression=13.77°; smoothing=5-pt median; dark rows=444
isha,2019-02-02,19:33,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.97; MSAS at inflection=19.98; depression=20.51°; smoothing=5-pt median; dark rows=435
fajr,2019-02-03,06:18,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.97; MSAS at inflection=17.35; depression=12.47°; smoothing=5-pt median; dark rows=435
isha,2019-02-03,19:31,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.92; MSAS at inflection=18.31; depression=19.95°; smoothing=5-pt median; dark rows=461
isha,2019-02-05,18:53,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.00; MSAS at inflection=17.89; depression=11.72°; smoothing=5-pt median; dark rows=469
fajr,2019-02-06,06:32,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.00; MSAS at inflection=16.98; depression=9.26°; smoothing=5-pt median; dark rows=469
fajr,2019-02-07,06:31,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.61; MSAS at inflection=17.59; depression=9.26°; smoothing=5-pt median; dark rows=462
isha,2019-02-07,19:03,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.65; MSAS at inflection=19.25; depression=13.46°; smoothing=5-pt median; dark rows=355
fajr,2019-02-08,06:17,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.65; MSAS at inflection=19.33; depression=12.09°; smoothing=5-pt median; dark rows=355
isha,2019-02-15,19:15,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.55; MSAS at inflection=16.66; depression=14.57°; smoothing=5-pt median; dark rows=455
fajr,2019-02-16,05:24,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.55; MSAS at inflection=18.83; depression=21.87°; smoothing=5-pt median; dark rows=455
isha,2019-02-16,18:52,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.84; MSAS at inflection=16.93; depression=9.66°; smoothing=5-pt median; dark rows=457
isha,2019-02-17,18:47,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.28; MSAS at inflection=16.40; depression=8.37°; smoothing=5-pt median; dark rows=406
fajr,2019-02-18,06:30,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.28; MSAS at inflection=16.19; depression=7.57°; smoothing=5-pt median; dark rows=406
isha,2019-02-22,19:07,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.14; MSAS at inflection=17.09; depression=11.92°; smoothing=5-pt median; dark rows=471
fajr,2019-02-23,06:24,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=18.14; MSAS at inflection=15.89; depression=7.78°; smoothing=5-pt median; dark rows=471
isha,2019-02-23,19:48,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.28; MSAS at inflection=19.45; depression=20.21°; smoothing=5-pt median; dark rows=449
fajr,2019-02-24,05:42,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=19.28; MSAS at inflection=18.44; depression=16.45°; smoothing=5-pt median; dark rows=449
fajr,2019-02-26,05:32,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.08; MSAS at inflection=19.80; depression=17.99°; smoothing=5-pt median; dark rows=420
isha,2019-02-26,19:54,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=17.88; MSAS at inflection=18.39; depression=21.19°; smoothing=5-pt median; dark rows=446
isha,2019-02-27,19:16,-7,32.223877,-110.767532,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars19; photometric inflection method; night median MSAS=20.29; MSAS at inflection=19.57; depression=12.90°; smoothing=5-pt median; dark rows=279
fajr,2019-02-01,18:18,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.55; MSAS at inflection=18.12; depression=10.19°; smoothing=5-pt median; dark rows=48
fajr,2019-02-04,06:12,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.34; MSAS at inflection=20.41; depression=12.78°; smoothing=5-pt median; dark rows=719
isha,2019-02-05,18:35,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.37; MSAS at inflection=19.86; depression=12.37°; smoothing=5-pt median; dark rows=690
fajr,2019-02-07,06:08,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.11; MSAS at inflection=20.70; depression=12.90°; smoothing=5-pt median; dark rows=677
fajr,2019-02-08,05:59,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.26; MSAS at inflection=21.21; depression=14.42°; smoothing=5-pt median; dark rows=707
isha,2019-02-08,18:45,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.07; MSAS at inflection=20.60; depression=13.65°; smoothing=5-pt median; dark rows=660
isha,2019-02-11,19:20,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.23; MSAS at inflection=19.66; depression=19.60°; smoothing=5-pt median; dark rows=699
fajr,2019-02-12,06:11,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.23; MSAS at inflection=19.39; depression=11.43°; smoothing=5-pt median; dark rows=699
isha,2019-02-13,18:48,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.03; MSAS at inflection=18.33; depression=13.23°; smoothing=5-pt median; dark rows=696
fajr,2019-02-14,05:23,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.03; MSAS at inflection=21.44; depression=19.97°; smoothing=5-pt median; dark rows=696
isha,2019-02-14,18:53,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=19.43; MSAS at inflection=18.45; depression=13.92°; smoothing=5-pt median; dark rows=691
isha,2019-02-15,18:25,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=18.61; MSAS at inflection=16.73; depression=8.57°; smoothing=5-pt median; dark rows=656
fajr,2019-02-18,06:17,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=17.99; MSAS at inflection=16.88; depression=8.93°; smoothing=5-pt median; dark rows=690
isha,2019-02-20,05:22,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=17.62; MSAS at inflection=17.72; depression=18.67°; smoothing=5-pt median; dark rows=137
fajr,2019-02-20,06:22,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=17.62; MSAS at inflection=15.34; depression=7.32°; smoothing=5-pt median; dark rows=137
isha,2019-02-21,18:48,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=18.43; MSAS at inflection=19.49; depression=11.54°; smoothing=5-pt median; dark rows=657
isha,2019-02-22,19:02,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=19.69; MSAS at inflection=20.64; depression=13.93°; smoothing=5-pt median; dark rows=672
isha,2019-02-24,19:01,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.63; MSAS at inflection=20.49; depression=13.41°; smoothing=5-pt median; dark rows=631
fajr,2019-02-25,05:26,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=20.63; MSAS at inflection=19.46; depression=16.64°; smoothing=5-pt median; dark rows=631
isha,2019-02-25,18:52,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.03; MSAS at inflection=19.32; depression=11.38°; smoothing=5-pt median; dark rows=666
fajr,2019-02-28,05:29,0,41.001299,-2.492408,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars2; photometric inflection method; night median MSAS=21.26; MSAS at inflection=20.82; depression=15.25°; smoothing=5-pt median; dark rows=663
isha,2019-02-05,19:13,0,38.755452,-6.984508,0.0,Zamorano J. et al. (2019). TESS-W sky brightness network. Zenodo monthly archives. https://zenodo.org/records/3378728. CC0 1.0.,TESS station stars201; photometric inflection method; night median MSAS=20.98; MSAS at inflection=20.52; depression=15.92°; smoothing=5-pt median; dark rows=717
