prayer,date_local,time_local,utc_offset,lat,lng,elevation_m,source,notes
fajr,2025-03-06,06:11,-3,-34.6037,-58.3816,25.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AHO (Almendra HackLab, Buenos Aires, Argentina); photometric inflection method; night median MSAS=17.62; MSAS at inflection=15.14; depression=7.65°; smoothing=5-pt median; dark rows=1180"
isha,2025-03-01,19:11,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.45; MSAS at inflection=17.56; depression=11.21°; smoothing=5-pt median; dark rows=1314"
fajr,2025-03-03,06:06,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.86; MSAS at inflection=16.96; depression=9.21°; smoothing=5-pt median; dark rows=1312"
isha,2025-03-05,19:13,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=21.04; MSAS at inflection=19.65; depression=11.30°; smoothing=5-pt median; dark rows=1305"
isha,2025-03-06,19:01,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.50; MSAS at inflection=17.16; depression=8.43°; smoothing=5-pt median; dark rows=1302"
fajr,2025-03-07,05:59,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.50; MSAS at inflection=18.11; depression=9.95°; smoothing=5-pt median; dark rows=1302"
isha,2025-03-07,19:24,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=19.85; MSAS at inflection=18.49; depression=13.54°; smoothing=5-pt median; dark rows=1296"
isha,2025-03-09,19:25,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=18.56; MSAS at inflection=17.03; depression=13.59°; smoothing=5-pt median; dark rows=1295"
isha,2025-03-14,19:15,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.94; MSAS at inflection=18.88; depression=10.95°; smoothing=5-pt median; dark rows=1282"
fajr,2025-03-15,05:54,8,22.3755,114.2707,10.0,Globe at Night Monitoring Network (GaN-MN). Continuous SQM-LE sky brightness data. https://globeatnight.org/gan-mn/. Station registry: http://globeatnight-network.org/,"GaN-MN station AP (Hong Kong Astropark, Sai Kung); photometric inflection method; night median MSAS=17.94; MSAS at inflection=17.71; depression=9.46°; smoothing=5-pt median; dark rows=1282"
